nid, name, url, lat, lng, offsetLat, offsetLng
1113,WGTU (Ch. 29),www.upNorthLive.com,44.754309,-85.603011,0.101366642921,0.142743295507
1114,WWJ (Ch. 62),detroit.cbslocal.com,42.383038,-83.102237,0.10135258355,0.137212356341
1115,WWMT (Ch. 3),www.wwmt.com,42.275164,-85.588501,0.101351946084,0.13697638738
1116,WLNS (Ch. 6),www.wlns.com,42.709787,-84.556222,0.101354515902,0.137935069546
1117,WNEM (Ch. 5),www.wnem.com,43.417678,-83.954716,0.101358708889,0.139542843898
1118,WWUP (Ch. 10),www.9and10news.com,46.477173,-84.370393,0.101376878221,0.147212419844
1119,WWTV (Ch. 9),www.9and10news.com,44.754309,-85.603011,0.101366642921,0.142743295507
1120,WJBK (Ch. 2),www.myfoxdetroit.com,42.383038,-83.102237,0.10135258355,0.137212356341
1121,WXMI (Ch. 17),www.fox17online.com,42.961156,-85.65557,0.101356003857,0.138499319445
1122,WZPX (Ch. 43),www.wzpxtv.com,42.961156,-85.65557,0.101356003857,0.138499319445
1123,WEYI (Ch. 25),www.connectmidmichigan.com,43.176951,-83.735633,0.101357282105,0.138989541549
1124,WDIV (Ch. 4),www.clickondetroit.com,42.383038,-83.102237,0.10135258355,0.137212356341
1125,WOOD (Ch. 8),www.woodtv.com,42.961156,-85.65557,0.101356003857,0.138499319445
1126,WLUC (Ch. 6),www.uppermichiganssource.com,46.496543,-87.591412,0.101376993225,0.147265016835
1127,WPBN (Ch. 7) & WTOM (Ch. 4),www.upnorthlive.com,44.754309,-85.603011,0.101366642921,0.142743295507
1128,WCML (Ch. 6),www.wcmu.org,45.074208,-83.442989,0.101368543558,0.143542802336
1129,WCMV (Ch. 27),www.wcmu.org,44.251327,-85.413986,0.101363655486,0.141512868225
1130,WTVS (Ch. 56),www.dptv.org,42.383038,-83.102237,0.10135258355,0.137212356341
1131,WKAR (Ch. 23),www.wkar.msu.edu,42.748913,-84.482442,0.101354747429,0.138022420242
1132,WFUM (Ch. 28),www.michiganradio.org,43.024425,-83.691983,0.101356378547,0.138642486622
1133,WGVU (Ch. 35),www.wgvu.org,42.961156,-85.65557,0.101356003857,0.138499319445
1134,WGVK (Ch. 52),www.wgvu.org,42.275164,-85.588501,0.101351946084,0.13697638738
1135,WCMW (Ch. 21),www.wcmu.org,44.245553,-86.327254,0.101363621201,0.14149892935
1136,WCMU (Ch. 14),www.wcmu.org,43.59671,-84.775972,0.101359770536,0.139958805208
1138,WKBD (Ch. 50),cwdetroit.cbslocal.com,42.383038,-83.102237,0.10135258355,0.137212356341
1140,WHTV (Ch. 18),www.my18.tv,42.709787,-84.556222,0.101354515902,0.137935069546
1141,WSB (Ch. 2),www.wsbtv.com,33.762909,-84.422675,0.101303180825,0.12185464718
1143,WTVM (Ch. 9),www.wtvm.com,32.510197,-84.874946,0.101296399459,0.120119652473
1144,WPGA (Ch. 58),www.58abc.com,32.830953,-83.648918,0.101298123007,0.120553704096
1145,WJCL (Ch. 22),www.thecoastalsource.com,32.002512,-81.153557,0.101293690298,0.119446604463
1146,WGLC (Ch. 46),www.wgnx.com,33.762909,-84.422675,0.101303180825,0.12185464718
1148,WRBL (Ch. 3),www2.wrbl.com,32.510197,-84.874946,0.101296399459,0.120119652473
1149,WMAZ (Ch. 13),www.13wmaz.com,32.830953,-83.648918,0.101298123007,0.120553704096
1150,WTOC (Ch. 11),www.wtoc.com,32.002512,-81.153557,0.101293690298,0.119446604463
1151,WFXL (Ch. 31),www.mysouthwestga.com,31.577669,-84.179453,0.101291441473,0.118896284387
1152,WAGA (Ch. 5),www.myfoxatlanta.com,33.762909,-84.422675,0.101303180825,0.12185464718
1154,WGXA (Ch. 24),www.newscentralga.com,32.830953,-83.648918,0.101298123007,0.120553704096
1155,WTGS (Ch. 28),www.thecoastalsource.com,32.002512,-81.153557,0.101293690298,0.119446604463
1156,WTBS (Ch. 17),www.tbs.com,33.762909,-84.422675,0.101303180825,0.12185464718
1157,WSST (Ch. 55),www.wsst.com,31.95609,-83.770077,0.101293443752,0.119385904379
1158,WALB (Ch. 10),www.walb.com,31.577669,-84.179453,0.101291441473,0.118896284387
1159,WXIA (Ch. 11),www.11alive.com,33.762909,-84.422675,0.101303180825,0.12185464718
1161,WLTZ (Ch. 38),www.wltz.com,32.510197,-84.874946,0.101296399459,0.120119652473
1162,WMGT (Ch. 41),www.41nbc.com,32.830953,-83.648918,0.101298123007,0.120553704096
1163,WABW (Ch. 14),www.gpb.org,31.577669,-84.179453,0.101291441473,0.118896284387
1164,WGTV (Ch. 8),www.gpb.org,33.762909,-84.422675,0.101303180825,0.12185464718
1165,WPBA (Ch. 30),www.pba.org,33.762909,-84.422675,0.101303180825,0.12185464718
1167,WCLP (Ch. 18),www.gpb.org,34.78107,-84.782287,0.101308786701,0.123346077848
1168,WJSP (Ch. 28),www.gpb.org,32.510197,-84.874946,0.101296399459,0.120119652473
1169,WACS (Ch. 25),www.gpb.org,31.771864,-84.443499,0.101292467307,0.119146392059
1170,WDCO (Ch. 29),www.gpb.org,32.830953,-83.648918,0.101298123007,0.120553704096
1171,WVAN (Ch. 9),www.gpb.org,32.002512,-81.153557,0.101293690298,0.119446604463
1172,WXGA (Ch. 8),www.gpb.org,31.211006,-82.357658,0.101289514393,0.118430598292
1173,WUPA (Ch. 69),atlanta.cbslocal.com,33.762909,-84.422675,0.101303180825,0.12185464718
1174,WGVP (Ch. 44),www.wgvp.com,30.850126,-83.278833,0.101287630491,0.117980503033
1175,WATL (Ch. 36),www.myatltv.com,33.762909,-84.422675,0.101303180825,0.12185464718
1176,WYBU Ch. 16,www.wcgttv.com,32.510197,-84.874946,0.101296399459,0.120119652473
1177,WCIV (Ch. 4),www.abcnews4.com,32.817922,-79.958927,0.10129805281,0.120535935618
1178,WOLO (Ch. 25),www.abccolumbia.com,34.029783,-80.896566,0.101304642366,0.122238353273
1179,WPDE (Ch. 15),www.carolinalive.com,34.17756,-79.782594,0.101305454105,0.122453008926
1180,WCSC (Ch. 5),www.live5news.com,32.817922,-79.958927,0.10129805281,0.120535935618
1181,WLTX (Ch. 19),www.wltx.com,34.029783,-80.896566,0.101304642366,0.122238353273
1182,WBTW (Ch. 13),www2.scnow.com,34.17756,-79.782594,0.101305454105,0.122453008926
1183,WSPA (Ch. 7),www2.wspa.com,34.942294,-81.926907,0.101309681621,0.123589189947
1184,WTAT (Ch. 24),www.foxcharleston.com,32.817922,-79.958927,0.10129805281,0.120535935618
1185,WACH (Ch. 57),www.midlandsconnect.com,34.029783,-80.896566,0.101304642366,0.122238353273
1186,WHNS (Ch. 21),www.foxcarolina.com,34.836902,-82.362997,0.101309096396,0.123430049052
1187,WFXB (Ch. 43),www.wfxb.com,33.710801,-78.885862,0.101302896124,0.121780315632
1188,WIS (Ch. 10),www.wistv.com,34.029783,-80.896566,0.101304642366,0.122238353273
1189,WYFF (Ch. 4),www.wyff4.com,34.836902,-82.362997,0.101309096396,0.123430049052
1190,WEBA (Ch. 14),www.scetv.org,33.008047,-81.309164,0.101299078454,0.120796321423
1191,WJWJ (Ch. 16),www.scetv.org,32.44826,-80.710489,0.101296067697,0.120036630413
1192,WNSC (Ch. 30),www.scetv.org,34.943368,-81.021451,0.101309687589,0.123590815938
1193,WRET (Ch. 49),www.scetv.org,34.942294,-81.926907,0.101309681621,0.123589189947
1194,WRJA (Ch. 27),www.scetv.org,33.940848,-80.395543,0.101304154679,0.122109922174
1195,WMMP (Ch. 36),www.wmmp36.com,32.850085,-79.829903,0.101298226096,0.120579812403
1196,KMIZ (Ch. 17),www.abc17news.com,38.947939,-92.326097,0.101332454332,0.13029468807
1197,KODE (Ch. 12),fourstateshomepage.com,37.077509,-94.502262,0.10132170229,0.126998094191
1198,KMBC (Ch. 9),www.kmbc.com,39.125212,-94.551136,0.101333482384,0.130623299797
1199,KTVO (Ch. 3),www.heartlandconnection.com,40.198171,-92.574562,0.101339733164,0.132675473195
1201,KQTV (Ch. 2),stjoechannel.com,39.75969,-94.821142,0.10133717306,0.131823511849
1202,KFVS (Ch.12),www.kfvs12.com,37.308664,-89.559239,0.101323020866,0.127389155936
1203,KRCG (Ch. 13),www.connectmidmissouri.com,38.567461,-92.175254,0.101330252741,0.129599101374
1204,KCTV (Ch. 5),www.kctv5.com,39.125212,-94.551136,0.101333482384,0.130623299797
1205,KOLR (Ch. 10),ozarksfirst.com,37.194152,-93.291305,0.101322367269,0.127194869105
1206,KMOV (Ch. 4),www.kmov.com,38.635699,-90.244582,0.101330647088,0.129722887512
1207,KBSI (Ch. 23),www.kbsi23.com,37.308664,-89.559239,0.101323020866,0.127389155936
1208,WDAF (Ch. 4),www.myfoxkc.com,39.125212,-94.551136,0.101333482384,0.130623299797
1209,KDEB (Ch. 27),www.health-care-hoken.com,37.194152,-93.291305,0.101322367269,0.127194869105
1211,KOMU (Ch. 8),www.komu.com,38.947939,-92.326097,0.101332454332,0.13029468807
1212,KSNF (Ch. 16),fourstateshomepage.com,37.077509,-94.502262,0.10132170229,0.126998094191
1213,KSHB (Ch. 41),www.nbcactionnews.com,39.125212,-94.551136,0.101333482384,0.130623299797
1214,KYTV (Ch. 3),www.ky3.com,37.194152,-93.291305,0.101322367269,0.127194869105
1215,KSDK (Ch. 5),www.ksdk.com,38.635699,-90.244582,0.101330647088,0.129722887512
1216,KCPT (Ch. 19),kcpt.org,39.125212,-94.551136,0.101333482384,0.130623299797
1217,KOZK (Ch. 21),www.optv.org,37.194152,-93.291305,0.101322367269,0.127194869105
1218,KETC (Ch. 9),www.ketc.org,38.635699,-90.244582,0.101330647088,0.129722887512
1220,KCWE (Ch. 29),www.kmbc.com,39.125212,-94.551136,0.101333482384,0.130623299797
1221,KOZJ,www.optv.org,37.077509,-94.502262,0.10132170229,0.126998094191
1222,WHTM (Ch. 27),www.abc27.com,40.275891,-76.88502,0.101340187695,0.132828442604
1223,WATM (Ch. 23),www.abc23.com,40.326132,-78.919139,0.101340481637,0.132927645071
1224,WPVI (Ch. 6),abclocal.go.com,40.009376,-75.133346,0.101338629966,0.13230635527
1225,WTAE (Ch. 4),www.wtae.com,40.439753,-79.976592,0.101341146727,0.133152917194
1226,WNEP (Ch. 16),www.wnep.com,41.404178,-75.665908,0.101346809311,0.135117757138
1227,WTAJ (Ch. 10),wearecentralpa.com,40.50819,-78.401306,0.101341547549,0.133289225627
1228,WSEE (Ch. 35),testfinddomain.com,42.116594,-80.073503,0.101351009507,0.136631865649
1229,WHP (Ch. 21),www.whptv.com,40.275891,-76.88502,0.101340187695,0.132828442604
1230,KYW (Ch. 3),philadelphia.cbslocal.com,40.009376,-75.133346,0.101338629966,0.13230635527
1231,KDKA (Ch. 2),pittsburgh.cbslocal.com,40.439753,-79.976592,0.101341146727,0.133152917194
1232,WYOU (Ch. 22),pahomepage.com,41.404178,-75.665908,0.101346809311,0.135117757138
1233,WWCP (Ch. 8),www.fox8tv.com,40.326132,-78.919139,0.101340481637,0.132927645071
1234,WTXF (Ch. 29),www.myfoxphilly.com,40.009376,-75.133346,0.101338629966,0.13230635527
1235,WOLF (Ch. 38),www.fox38tv.com,41.404178,-75.665908,0.101346809311,0.135117757138
1236,WPMT (Ch. 43),www.fox43.com,39.964798,-76.73184,0.101338369677,0.132219707525
1237,WFMZ (Ch. 69),www.wfmz.com,40.593966,-75.47816,0.10134205015,0.133460731348
1238,WJAL (Ch. 68),www.wjal.com,39.931433,-77.655642,0.101338174911,0.132154981178
1239,WBGN (Ch. 66),www.wbgn.com,40.439753,-79.976592,0.101341146727,0.133152917194
1240,WJAC (Ch. 6),www.wjactv.com,40.326132,-78.919139,0.101340481637,0.132927645071
1241,WGAL (Ch. 8),www.wgal.com,40.042061,-76.30099,0.10133882086,0.13237000911
1242,WCAU (Ch. 10),www.nbcphiladelphia.com,40.009376,-75.133346,0.101338629966,0.13230635527
1243,WPXI (Ch. 11),www.wpxi.com,40.439753,-79.976592,0.101341146727,0.133152917194
1244,WBRE (Ch. 28),pahomepage.com,41.246561,-75.875689,0.101345881899,0.134790079925
1245,WLVT (Ch. 39),www.wlvt.org,40.626424,-75.367898,0.101342240403,0.133525822744
1246,WQLN (Ch. 54),www.wqln.org,42.116594,-80.073503,0.101351009507,0.136631865649
1247,WITF (Ch. 33),www.witf.org,40.275891,-76.88502,0.101340187695,0.132828442604
1248,WHYY (Ch. 12),www.whyy.org,40.009376,-75.133346,0.101338629966,0.13230635527
1250,WQED (Ch. 13),www.wqed.org,40.439753,-79.976592,0.101341146727,0.133152917194
1251,WVIA (Ch. 44),www.wvia.org,41.328058,-75.786015,0.101346361335,0.134959182204
1253,WLYH (Ch. 15),www.cw15.com,40.275891,-76.88502,0.101340187695,0.132828442604
1255,WPHL (Ch. 17),www.myphl17.com,40.009376,-75.133346,0.101338629966,0.13230635527
1256,WEHT (Ch. 25),www.news25.us,37.987734,-87.534703,0.10132691181,0.128564196158
1259,WEVV (Ch. 44),www.wevv.com,37.987734,-87.534703,0.10132691181,0.128564196158
1262,WSBT (Ch. 22),www.wsbt.com,41.67685,-86.269043,0.101348415348,0.135690826897
1263,WTHI (Ch. 10),www.wthitv.com,39.465542,-87.375924,0.101335459928,0.131262361512
1264,WLFI (Ch. 18),www.wlfi.com,40.455245,-86.911825,0.101341237446,0.13318373219
1265,WTVW (Ch. 7),tristatehomepage.com,37.987734,-87.534703,0.10132691181,0.128564196158
1268,WSJV (Ch. 28),www.fox28.com,41.67685,-86.269043,0.101348415348,0.135690826897
1270,WHME (Ch. 46),www.whme.com,41.67685,-86.269043,0.101348415348,0.135690826897
1271,WFIE (Ch. 14),www.nbc14.com,37.987734,-87.534703,0.10132691181,0.128564196158
1274,WNDU (Ch. 16),www.wndu.com,41.67685,-86.269043,0.101348415348,0.135690826897
1275,WTWO (Ch. 2),mywabashvalley.com,39.465542,-87.375924,0.101335459928,0.131262361512
1276,WTIU (Ch. 30),www.wtiu.indiana.edu,39.1637,-86.524264,0.101333705772,0.130695029152
1277,WNIT (Ch. 34),www.wnit.org,41.691167,-85.965132,0.101348499731,0.135721135661
1278,WNIN (Ch. 9),www.wnin.org,37.987734,-87.534703,0.10132691181,0.128564196158
1280,WIPB (Ch. 49),www.teleplex.bsu.edu,40.198978,-85.393346,0.101339737882,0.132677058484
1282,WTTK (Ch. 29),wb4.com,40.475317,-86.132763,0.101341354998,0.133223692862
1284,KSWO (Ch. 7),www.kswo.com,34.617048,-98.4204,0.10130787823,0.123100722411
1285,KOCO (Ch. 5),www.koco.com,35.46708,-97.513657,0.101312607624,0.12439404234
1286,KTUL (Ch. 8),www.ktul.com,36.127949,-95.902316,0.101316319541,0.125437689029
1287,KWTV (Ch. 9),www.news9.com,35.46708,-97.513657,0.101312607624,0.12439404234
1288,KOTV (Ch. 6),www.newson6.com,36.127949,-95.902316,0.101316319541,0.125437689029
1289,KOKH (Ch. 25),www.okcfox.com,35.46708,-97.513657,0.101312607624,0.12439404234
1290,KOKI (Ch. 23),www.fox23.com,36.127949,-95.902316,0.101316319541,0.125437689029
1291,KSBI (Ch. 52),www.ksbitv.com,35.46708,-97.513657,0.101312607624,0.12439404234
1292,KWHB (Ch. 47),www.kwhb.com,36.127949,-95.902316,0.101316319541,0.125437689029
1294,KFOR (Ch. 4),www.kfor.com,35.46708,-97.513657,0.101312607624,0.12439404234
1295,KJRH (Ch. 2),www.kjrh.com,36.127949,-95.902316,0.101316319541,0.125437689029
1296,KDOR (Ch. 17),www.oeta.onenet.net,36.036529,-95.780996,0.101315804319,0.125291282737
1297,KWET (Ch. 12),www.oeta.onenet.net,35.613525,-99.672011,0.101313427609,0.124622383945
1298,KOET (Ch. 3),www.oeta.onenet.net,35.292115,-95.586425,0.101311629908,0.124123384674
1299,KETA (Ch. 13),www.oeta.onenet.net,35.46708,-97.513657,0.101312607624,0.12439404234
1300,KOED (Ch. 11),www.oeta.onenet.net,36.127949,-95.902316,0.101316319541,0.125437689029
1301,KOCB (Ch. 34),www.cwokc.com,35.46708,-97.513657,0.101312607624,0.12439404234
1302,KTFO (Ch. 41),www.fox23.com,36.127949,-95.902316,0.101316319541,0.125437689029
1303,WTVC (Ch. 9),www.newschannel9.com,35.066464,-85.247065,0.101310372161,0.123777749856
1304,WBBJ (Ch. 7),www.wbbjtv.com,35.649137,-88.830597,0.101313627234,0.124678160999
1305,WKPT (Ch. 19),www.wapktv.com,36.524936,-82.547384,0.101318563118,0.126081168261
1306,WATE (Ch. 6),www.wate.com,35.970875,-83.946479,0.101315434648,0.125186546514
1307,WPTY (Ch. 24),www.abc24.com,35.103543,-89.978498,0.101310578583,0.123834280873
1309,WDEF (Ch. 12),www.wdef.com,35.066464,-85.247065,0.101310372161,0.123777749856
1310,WJHL (Ch. 11),www2.tricities.com,36.338218,-82.377427,0.101317506626,0.125776945081
1311,WVLT (Ch. 8),www.volunteertv.com,35.970875,-83.946479,0.101315434648,0.125186546514
1312,WREG (Ch. 3),www.wreg.com,35.103543,-89.978498,0.101310578583,0.123834280873
1314,WDSI (Ch. 61),www.fox61tv.com,35.066464,-85.247065,0.101310372161,0.123777749856
1315,WEMT (Ch. 39),www.wemt39.com,36.338218,-82.377427,0.101317506626,0.125776945081
1316,WTNZ (Ch. 43),www.wtnzfox43.com,35.970875,-83.946479,0.101315434648,0.125186546514
1317,WHBQ (Ch. 13),www.myfoxmemphis.com,35.103543,-89.978498,0.101310578583,0.123834280873
1320,WRCB (Ch. 3),www.wrcbtv.com,35.066464,-85.247065,0.101310372161,0.123777749856
1321,WBIR (Ch. 10),www.wbir.com,35.970875,-83.946479,0.101315434648,0.125186546514
1322,WMC (Ch. 5),www.wmctv.com,35.103543,-89.978498,0.101310578583,0.123834280873
1324,WTCI (Ch. 45),www.wtci-tv45.com,35.066464,-85.247065,0.101310372161,0.123777749856
1325,WCTE (Ch. 22),www.wcte.org,36.147686,-85.505233,0.101316430846,0.125469383985
1326,WKOP (Ch. 15),www.easttennesseepbs.org,35.970875,-83.946479,0.101315434648,0.125186546514
1327,WLJT (Ch. 11),www.utm.edu,36.339637,-88.851133,0.101317514647,0.125779246528
1328,WKNO (Ch. 10),www.wkno.org,35.103543,-89.978498,0.101310578583,0.123834280873
1329,WSJK (Ch. 2),www.easttennesseepbs.org,36.536795,-83.210925,0.101318630293,0.126100585214
1331,WAPK (Ch. 30),www.wapktv.com,36.524936,-82.547384,0.101318563118,0.126081168261
1332,WLMT (Ch. 30),www.upn30memphis.com,35.103543,-89.978498,0.101310578583,0.123834280873
1334,KTXS (Ch. 12),www.ktxs.com,32.454514,-99.738147,0.101296101181,0.120045001877
1335,KVII (Ch. 7),www.connectamarillo.com,35.19784,-101.828746,0.101311103989,0.123978513593
1336,KVUE (Ch. 24),www.kvue.com,30.307182,-97.755996,0.101284820704,0.117318465353
1337,KBMT (Ch. 12),www.12newsnow.com,30.084343,-94.145774,0.101283676224,0.117051924215
1338,KIII (Ch. 3),www.kiiitv.com,27.754252,-97.173385,0.101272032234,0.114437741836
1339,WFAA (Ch. 8),www.wfaa.com,32.794176,-96.765503,0.101297924931,0.120503586127
1340,KVIA (Ch. 7),www.kvia.com,31.84836,-106.426979,0.101292872371,0.11924557823
1341,KTRK (Ch. 13),abclocal.go.com,29.780472,-95.386343,0.101282123939,0.116693241964
1342,KAMC (Ch. 28),everythinglubbock.com,33.566479,-101.886677,0.101302108751,0.121575437795
1343,KTRE (Ch. 9),www.ktre.com,31.320334,-94.730616,0.101290087635,0.118568562352
1344,KLTV (Ch. 7),www.kltv.com,32.314954,-95.304631,0.101295354819,0.119858806218
1345,KXXV (Ch. 25),www.kxxv.com,31.560111,-97.186027,0.101291348899,0.118873790052
1346,KRGV (Ch. 5),www.krgv.com,26.159081,-97.988103,0.101264426586,0.112820211429
1347,KTAB (Ch. 32),bigcountryhomepage.com,32.454514,-99.738147,0.101296101181,0.120045001877
1348,KFDA (Ch. 10),www.newschannel10.com,35.19784,-101.828746,0.101311103989,0.123978513593
1349,KEYE (Ch. 42),weareaustin.com,30.307182,-97.755996,0.101284820704,0.117318465353
1350,KFDM (Ch. 6),www.kfdm.com,30.084343,-94.145774,0.101283676224,0.117051924215
1351,KBTX (Ch. 3),www.kbtx.com,30.666576,-96.36552,0.101286677266,0.117754673678
1353,KDBC (Ch. 4),www.kdbc.com,31.84836,-106.426979,0.101292872371,0.11924557823
1355,KGBT (Ch. 4),www.kgbttv.com,26.191204,-97.697383,0.101264576624,0.112851473122
1356,KHOU (Ch. 11),www.khou.com,29.780472,-95.386343,0.101282123939,0.116693241964
1357,KVTV (Ch. 13),www.kvtv.com,27.547681,-99.486931,0.101271029857,0.114220651981
1358,KLBK (Ch. 13),everythinglubbock.com,33.566479,-101.886677,0.101302108751,0.121575437795
1359,KOSA (Ch. 7),www.cbs.com,31.880378,-102.343406,0.101293042076,0.119287205533
1361,KXII (Ch. 12),www.kxii.com,33.605733,-96.621911,0.101302322739,0.121631017763
1362,KWTX (Ch. 10),www.kwtx.com,31.560111,-97.186027,0.101291348899,0.118873790052
1363,KAUZ (Ch. 6),www.newschannel6now.com,33.906699,-98.525854,0.101303967585,0.122060757223
1364,KTBC (Ch. 7),www.myfoxaustin.com,30.307182,-97.755996,0.101284820704,0.117318465353
1365,KDFW (Ch. 4),www.myfoxdfw.com,32.794176,-96.765503,0.101297924931,0.120503586127
1366,KFOX (Ch. 14),www.kfoxtv.com,31.84836,-106.426979,0.101292872371,0.11924557823
1367,KFXK (Ch. 51),www.fox51.com,32.519305,-94.76481,0.101296448275,0.120131882605
1368,KJTV (Ch. 34),www.foxkjtv34.com,33.566479,-101.886677,0.101302108751,0.121575437795
1369,KPEJ (Ch. 24),www.kpej.com,31.880378,-102.343406,0.101293042076,0.119287205533
1370,KIDY (Ch. 6),www.MyFOXZone.com,31.438912,-100.45185,0.101290710684,0.118719052104
1371,KABB (Ch. 29),www.foxsanantonio.com,29.472403,-98.525142,0.101280560225,0.116335172007
1372,KWKT (Ch. 44),www.kwkt.com,31.560111,-97.186027,0.101291348899,0.118873790052
1373,KJTL (Ch. 18),texomashomepage.com,33.906699,-98.525854,0.101303967585,0.122060757223
1374,KGBS (Ch. 65),www.kgbs.com,30.307182,-97.755996,0.101284820704,0.117318465353
1377,KORO (Ch. 28),www.koro-tv28.com,27.754252,-97.173385,0.101272032234,0.114437741836
1378,KINT (Ch. 26),www.kint.com,31.84836,-106.426979,0.101292872371,0.11924557823
1380,KTMD (Ch. 48),www.telemundoeventos.com,29.780472,-95.386343,0.101282123939,0.116693241964
1381,KLDO (Ch. 27),www.kldo-tv27.com,27.547681,-99.486931,0.101271029857,0.114220651981
1382,KNVO (Ch. 48),www.knvo.com,26.218513,-98.246145,0.101264704281,0.112878091473
1384,KRBC (Ch. 9),bigcountryhomepage.com,32.454514,-99.738147,0.101296101181,0.120045001877
1385,KAMR (Ch. 4),myhighplains.com,35.19784,-101.828746,0.101311103989,0.123978513593
1386,KXAN (Ch. 36),www.kxan.com,30.307182,-97.755996,0.101284820704,0.117318465353
1387,KRIS (Ch. 6),www.kristv.com,27.754252,-97.173385,0.101272032234,0.114437741836
1388,KTEN (Ch. 10),www.kten.com,33.757822,-96.565262,0.101303153022,0.121847382195
1389,KTSM (Ch. 9),www.ktsm.com,31.84836,-106.426979,0.101292872371,0.11924557823
1391,KPRC (Ch. 2),www.click2houston.com,29.780472,-95.386343,0.101282123939,0.116693241964
1392,KCBD (Ch. 11),www.kcbd.com,33.566479,-101.886677,0.101302108751,0.121575437795
1393,KWES (Ch. 9),www.kwes.com,32.029931,-102.109697,0.101293836013,0.1194825226
1394,KLSB (Ch. 19),www.klsb.com,31.612364,-94.652046,0.101291624488,0.118940791569
1396,KMOL (Ch. 4),www.woai.com,29.472403,-98.525142,0.101280560225,0.116335172007
1397,KCEN (Ch. 6),www.kcentv.com,31.105656,-97.382522,0.10128896311,0.118298364448
1398,KETK (Ch. 56),www.region56.com,32.314954,-95.304631,0.101295354819,0.119858806218
1399,KFDX (Ch. 3),texomashomepage.com,33.906699,-98.525854,0.101303967585,0.122060757223
1400,KACV (Ch. 2),www.kacvtv.org,35.19784,-101.828746,0.101311103989,0.123978513593
1401,KLRU (Ch. 18),www.klru.org,30.307182,-97.755996,0.101284820704,0.117318465353
1403,KEDT (Ch. 16),www.kedt.org,27.754252,-97.173385,0.101272032234,0.114437741836
1404,KDTN (Ch. 2) & KERA (Ch. 13),www.kera.org,32.794176,-96.765503,0.101297924931,0.120503586127
1405,KCOS (Ch. 13),www.kcostv.org,31.84836,-106.426979,0.101292872371,0.11924557823
1408,KNCT (Ch. 46),www.knct.org,31.077669,-97.731952,0.101288816841,0.118263352337
1409,KTXT (Ch. 5),www.ktxt.org,33.566479,-101.886677,0.101302108751,0.121575437795
1411,KLRN (Ch. 9),www.klrn.org,29.472403,-98.525142,0.101280560225,0.116335172007
1413,KTXA (Ch. 21),dfw.cbslocal.com,32.794176,-96.765503,0.101297924931,0.120503586127
1414,KTXH (Ch. 20),www.searchnut.com,29.780472,-95.386343,0.101282123939,0.116693241964
1415,KNVA (Ch. 54),www.thecwaustin.com,30.307182,-97.755996,0.101284820704,0.117318465353
1416,KDAF (Ch. 33),www.the33tv.com,32.794176,-96.765503,0.101297924931,0.120503586127
1417,KKWB (Ch. 65),www.kkwb.com,31.84836,-106.426979,0.101292872371,0.11924557823
1418,KHTV (Ch. 39),www.khtv.com,29.780472,-95.386343,0.101282123939,0.116693241964
1419,KRRT (Ch. 35),www.kmys.tv,29.472403,-98.525142,0.101280560225,0.116335172007
